mapName,id
T4760,The Influencing Path of Public Engaging Intention in the Value Co-Creation of E-Gov Services：An Empirical Investigation
T4761,MetaTutor: A MetaCognitive Tool for Enhancing Self-Regulated Learning
T4762,Adaptive Performance for VVoIP Implementation in Cloud Computing Environment
T4763,The Effect of the Social Media Tools on Virtual Team Performance: The Mediating Role of Transactive Memory System Mapping with the Feature Richness
T4764,Semi-bit frequency compensation differential combining post-correlation processing for GNSS weak signal environment
T4765,High-Resolution Mobile Fingerprint Matching via Deep Joint KNN-Triplet Embedding
T4766,Uplink Communication Efficient Differentially Private Sparse Optimization With Feature-Wise Distributed Data
T4767,Convergent Fitted Value Iteration with Linear Function Approximation
T4768,Robust Nonparametric Regression with Metric-Space Valued Output
T4769,Students and Employers Don't See Eye to Eye: The Case of Information Systems, Information Technology and Engineering
T4770,Dynamic time warping: A single dry electrode EEG study in a self-paced learning task
T4771,The Complexity of Planning Revisited - A Parameterized Analysis
T4772,Shape Encoding and Subjective Contours
T4773,From Monte Carlo to Las Vegas: Improving Restricted Boltzmann Machine Training Through Stopping Sets
T4774,ikannotate - A Tool for Labelling, Transcription, and Annotation of Emotionally Coloured Speech
T4775,A Fusion Technique of Schema and Syntax Rules for Validating Open Data
T4776,An Autoencoder Approach to Learning Bilingual Word Representations
T4777,Automatic Discovery of Cognitive Skills to Improve the Prediction of Student Learning
T4778,Analyzing Music Metadata on Artist Influence
T4779,Design and Implementation of the CALO Query Manager
T4780,Economic Possibilities for Our Children: Artificial Intelligence and the Future of Work, Education, and Leisure
T4781,Art Exam Scores Analysis and Visualization
T4782,Speeding up Permutation Testing in Neuroimaging
T4783,An Artificial Intelligence Approach to Develop a Time-Series Prediction Model of the Arc Furnace Resistance
T4784,Quantifying and Detecting Collective Motion by Manifold Learning
T4785,Usability and HCI Issues in Planning and Scheduling Systems.
T4786,Reusable architecture for embedding rule-based intelligence in information agent
T4787,Cross-Lingual Infobox Alignment in Wikipedia Using Entity-Attribute Factor Graph
T4788,Effectiveness of furosemide in patients on peritoneal dialysis.
T4789,Finite-time impulsive consensus of nonlinear multi-agent system with disturbance
T4790,Reasoning about Continuous Processes
T4791,A Study on the Modified Attribute Oriented Induction Algorithm of Mining the Multi-value Attribute Data
T4792,Semantic Inference at the Lexical-Syntactic Level
T4793,Extending Analogical Generalization with Near-Misses
T4794,A message-passing algorithm for multi-agent trajectory planning
T4795,Evaluation of Image Segmentation Algorithms from the Perspective of Salient Region Detection
T4796,Generalizing Translation Models in the Probabilistic Relevance Framework
T4797,A Formal Model of the Insect Olfactory Macroglomerulus: Simulations and Analytic Results
T4798,Intelligent Work-Study Support Based on Interactive Web Guide
T4799,Simultaneous Model Selection and Optimization through Parameter-free Stochastic Learning
T4800,A Fast Linear Computational Framework for User Action Prediction in Tencent MyApp
T4801,Computing observation vectors for max-fault min-cardinality diagnoses
T4802,View and index selection for query-performance improvement: quality-centered algorithms and heuristics
T4803,Relational Database Schema Design for Uncertain Data
T4804,Mining Inter-Transaction Associations with Templates
T4805,Random Walk in Feature-Sample Networks for Semi-supervised Classification
T4806,Towards Adversarial Reasoning in Statistical Relational Domains
T4807,Intelligent Intrusion Detection Based on Genetically Tuned Artificial Neural Networks
T4808,UMTS900 deployment with different call handling strategies
T4809,How to run C++ applications on a bare PC?
T4810,Learning to detect task boundaries of query session
T4811,Admissible modeling disturbances for the control of a road sector
T4812,Lightweight Public Key Infrastructure and Service Relation Model for Designing a Trustworthy ONS
T4813,Matching domain and top-level ontologies via OntoWordNet
T4814,A QoE-Driven Adaptation Scheme for Video Content Delivery in LTE Networks
T4815,Learning Time-Intensity Profiles of Human Activity using Non-Parametric Bayesian Models
T4816,Transductive Learning on Adaptive Graphs
T4817,Predicting ICU mortality risk by grouping temporal trends from a multivariate panel of physiologic measurements
T4818,Identification of Fuzzy Measures with Distorted Probability Measures
T4819,Flexible Multi-modal Graph-Based Segmentation
T4820,Requirements for Computational Models of Interactive Narrative
T4821,Machine Life-Long Learning with csMTL Networks
T4822,Feature Extraction Using Restricted Bootstrapping
T4823,Location-aware click prediction in mobile local search
T4824,Small is Beautiful: A Brute-Force Approach to Learning First-Order Formulas
T4825,DOLAP 2015 Workshop Summary
T4826,Security vulnerability assessment for software version upgrade
T4827,Storyfinder: Personalized Knowledge Base Construction and Management by Browsing the Web
T4828,Analyzing and Visualizing Single-Trial Event-Related Potentials
T4829,Learning to Model Spatial Dependency: Semi-Supervised Discriminative Random Fields
T4830,Demoing Platypus - A Multilingual Question Answering Platform for Wikidata
T4831,Detecting Emergence in the Interplay of Networks.
T4832,Treatment and prevention of cytomegalovirus in renal transplant patients: weighing the evidence.
T4833,XGSN: An Open-source Semantic Sensing Middleware for the Web of Things
T4834,Joint handling of semantic knowledge resources and their alignments
T4835,PROTEAN: Deriving Protein Structure from Constraints
T4836,Identifying Tag Word Counterparts for Dr. Math
T4837,Visualization analysis of shipping recruitment information based on R
T4838,A multi-agent control framework for co-adaptation in brain-computer interfaces
T4839,Incremental Local Gaussian Regression
T4840,Measuring Conditional Independence by Independent Residuals: Theoretical Results and Application in Causal Discovery
T4841,A Novel Rule Based Classifier for Mining Temporal Medical Databases Using Fuzzy Rough Set Approach
T4842,A "Polynomial Shifting" Trick in Differential Algebra
T4843,Cryptanalysis of two variants of PCBC mode when used for message integrity
T4844,Massive Data Delivery in Unstructured Peer-to-Peer Networks with Network Coding
T4845,A Flash-aware Buffering Scheme using On-the-fly Redo
T4846,Semantic-Based Process Analysis
T4847,A Decision Theoretic Model for Stress Recognition and User Assistance
T4848,The Symbolic Interior Point Method
T4849,Synthesizing the preferred inputs for neurons in neural networks via deep generator networks
T4850,An Effective and Robust Method for Short Text Classification
T4851,Rényi Divergence Variational Inference
T4852,Natural Value Approximators: Learning when to Trust Past Estimates
T4853,Sub-optimal Camera Selection in Practical Vision Networks through Shape Approximation
T4854,Behavior Participation in Virtual Worlds: A Triandis Model Perspective
T4855,Are Accountants Ready for Their Roles as Information Systems Planners and Managers?
T4856,Analysis of Short Term Memories for Neural Networks
T4857,A Bayes Rule for Density Matrices
T4858,Electronic Cash with Anonymous User Suspension
T4859,Quantitative Analysis Method of EXRBAC Model with N-Dimensional Security Entropy
T4860,Adaptive Accelerated Gradient Converging Method under H\"{o}lderian Error Bound Condition
T4861,Motivating the 2006 AAAI Spring Symposium: Cognitive Science Principles Meet AI-Hard Problems
T4862,Minimax Time Series Prediction
T4863,Characterizing data analysis workloads in data centers
T4864,A frame for mining time-space rules from distributed transaction database
T4865,Incremental Causal Reasoning
T4866,Robust Principal Component Analysis with Missing Data
T4867,The Semantic Web: Research and Applications - 8th Extended Semantic Web Conference, ESWC 2011, Heraklion, Crete, Greece, May 29-June 2, 2011, Proceedings, Part I
T4868,CliqueCNN: Deep Unsupervised Exemplar Learning
T4869,Detection of Noise in Digital Images by Using the Averaging Filter Name COV
T4870,Burst transmission and frame aggregation for inter-vehicle communications
T4871,RightNow eService Center: Internet Customer Service Using a Self-Learning Knowledge Base
T4872,Keep it simple: teaching totally blind patients using Baxter's Twin Bag peritoneal dialysis system.
T4873,Ranking in folksonomy systems: can context help?
T4874,The Case for a Commodity Hardware Solution for Stress Detection
T4875,Decision-Theoretic, High-Level Agent Programming in the Situation Calculus
T4876,Finding More Boolean Functions with Maximum Algebraic Immunity Based on Univariate Polynomial Representation
T4877,Towards data warehouse design
T4878,Consensus guided unsupervised feature selection
T4879,A kernel method for multi-labelled classification
T4880,Improvement of Mutual Retrieval of Visual and Audio Materials Based on Impression
T4881,Q2Semantic: A Lightweight Keyword Interface to Semantic Search
T4882,Understanding Users' Willingness to Report Online Harassment on Social Networking sites: the Role of Efficacy
T4883,Assessing FAIR Data Principles Against the 5-Star Open Data Principles
T4884,Robust-Optimal Control of a Nonlinear Two Degree-of-Freedom Helicopter
T4885,Stock Prediction via Sentiment and Online Social Status
T4886,Laplace Propagation
T4887,Policies to optimize work performance and thermal safety in exercising humans
T4888,Universal schema for entity type prediction
T4889,HogRider: Champion Agent of Microsoft Malmo Collaborative AI Challenge
T4890,The Role of Intention in Maintaining Coherent Human-Computer Dialog: Two Case Studies
T4891,Optimized processing of multiple aggregate continuous queries
T4892,Learning with marginalized corrupted features and labels together
T4893,A model of invention
T4894,An Artificial Player for a Turn-Based Strategy Game
